runway_id,airport_id,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,he_ident,he_latitude_deg,he_longitude_deg
242233,20538,KMNZ,5000,75,ASP,1,0,18,31.67270088,-98.1473999,36,31.65909958,-98.14990234
241775,19917,KFZG,5002,100,ASP,1,0,1,31.67650032,-83.27459717,19,31.69000053,-83.27130127
246014,20381,KLUL,5512,150,ASP,1,0,13,31.67840004,-89.17900085,31,31.66769981,-89.16649628
243517,19693,KE30,3906,60,ASP,1,0,17,31.67989922,-99.97699738,35,31.66909981,-99.97699738
232838,2079,DAUH,9843,148,ASP,1,0,18,31.68650055,6.141630173,36,31.65929985,6.139279842
241776,19917,KFZG,3400,300,GRS,0,0,15,31.6882,-83.270401,33,31.68099976,-83.2634964
245793,19032,K75J,3204,50,ASP,1,0,16,31.68980026,-83.6339035,34,31.68129921,-83.63050079
238660,5125,OETR,9843,148,ASP,1,0,10,31.69632912,38.7159996,28,31.68917084,38.74649811
245698,18549,K25J,3000,60,ASPH-P,1,0,18,31.70599937,-84.82720184,36,31.69779968,-84.82679749
239224,2140,DTTR,8858,148,ASP,0,0,11,31.70890045,9.24145031,29,31.69860077,9.267270088
245667,19374,KBHC,5003,75,ASP,1,0,8,31.71199989,-82.4016037,26,31.71559906,-82.38600159
314968,27221,ZSNJ,11810,197,CON,1,0,7,31.71351051,118.848114,25,31.73071098,118.8803253
237252,5212,OJAI,12008,200,CON,1,0,08R,31.71439934,35.98059845,26L,31.71990013,36.01850128
237508,4608,HL83,12790,142,ASP,0,0,13,31.71509933,14.89459991,31,31.69519997,14.92860031
243226,21144,KT27,6885,50,COP,1,0,8,31.71960068,-106.2480011,26,31.7201004,-106.2259979
236655,26540,VIAR,10791,148,ASP,1,0,16,31.72330093,74.79060364,34,31.69589996,74.80390167
237253,5212,OJAI,12008,200,ASP,1,0,08L,31.72669983,35.96960068,26R,31.73220062,36.00749969
250354,12765,60A,3000,80,ASPH-P,1,0,5,31.73040009,-85.80770111,23,31.73509979,-85.79969788
242805,18315,K04A,4640,80,ASPH-F,1,0,4,31.73139954,-86.26730347,22,31.74119949,-86.25769806
235158,27221,ZSNJ,11811,148,CON,1,0,6,31.73340034,118.8460007,24,31.75060081,118.8779984
243314,20158,KIER,4000,100,ASP,1,0,7,31.7378006,-93.10739899,25,31.74040031,-93.09490204
243315,20158,KIER,5003,150,ASP,1,0,17,31.73970032,-93.09950256,35,31.72629929,-93.09570313
237457,4580,HL54,5905,140,ASP,0,0,18,31.74729919,13.9545002,36,31.73110008,13.95339966
239912,18428,K16J,4510,75,ASPH-F,1,0,13,31.74740028,-84.42469788,31,31.73920059,-84.41390228
236941,4418,LLHS,7905,150,ASP,1,0,5,31.75419998,34.71509933,23,31.76689911,34.7358017
236942,4418,LLHS,8040,150,ASP,0,0,11R,31.76399994,34.72069931,29L,31.75569916,34.74499893
236943,4418,LLHS,8005,115,ASP,1,0,11L,31.76549911,34.7215004,29R,31.75740051,34.74560165
245847,20873,KPSN,4003,75,ASP,1,0,9,31.77709961,-95.71269989,27,31.77700043,-95.69979858
243579,3611,KINK,3515,100,ASP,1,0,4,31.77969933,-103.2050018,22,31.78580093,-103.1959991
243580,3611,KINK,5000,100,ASP,1,0,13,31.78300095,-103.2080002,31,31.7723999,-103.197998
239862,24777,TA70,3000,70,CON,0,0,17,31.78779984,-95.89830017,35,31.77939987,-95.896698
245403,18594,K2J2,3698,75,ASPH-F,1,0,14,31.78840065,-81.64520264,32,31.78079987,-81.6371994
245848,20873,KPSN,5005,100,ASP,1,0,18,31.7887001,-95.70629883,36,31.77499962,-95.70639801
235192,27222,ZSOF,11155,164,CON,1,0,14,31.7896,117.288002,32,31.770399,117.309998
239644,19423,KBWD,4596,100,ASP,1,0,13,31.79730034,-98.96360016,31,31.78849983,-98.95300293
237749,4709,MMES,4892,115,ASP,1,0,11,31.79899979,-116.6090012,29,31.79159927,-116.5960007
241949,3512,KELP,12020,150,ASP,1,0,4,31.80150032,-106.4000015,22,31.82279968,-106.3700027
239645,19423,KBWD,5599,150,ASP,1,0,17,31.80190086,-98.95510101,35,31.78650093,-98.95490265
241950,3512,KELP,9025,150,ASP,1,0,08R,31.80220032,-106.3919983,26L,31.80080032,-106.362999
241951,3512,KELP,5493,75,ASP,1,0,08L,31.8057003,-106.3700027,26R,31.80620003,-106.3519974
237219,5566,RJFK,9840,150,ASP,1,0,16,31.81509972,130.7109985,34,31.79170036,130.727005
237257,3354,OJMS,9015,148,ASP,0,0,8,31.81570053,36.76580048,26,31.81999969,36.79430008
338968,338967,US-2573,1639,40,Dirt,0,0,9,31.81609917,-100.9139023,27,31.81609917,-100.9094009
346025,346023,68LS,1300,60,Turf,0,0,13,31.81681633,-91.37963867,31,31.81443214,-61.36983871
346024,346023,68LS,2500,80,Turf/Dirt,0,0,18,31.81821823,,36,31.81134605,-91.36946869
338969,338967,US-2573,3424,40,Dirt,0,0,16,31.8185997,-100.9132996,34,31.80940056,-100.9107971
243297,19057,K7F7,3000,50,ASP,1,0,14,31.82019997,-97.56970215,32,31.81340027,-97.56420135
242755,19802,KF17,2400,40,ASP,0,1,14,31.83279991,-94.15609741,32,31.82749939,-94.15139771
242543,25187,TX73,3300,40,ASP,0,0,15,31.83510017,-96.05449677,33,31.82690048,-96.04989624
242341,3407,KBIF,13554,150,PEM,1,0,3,31.83609962,-106.3949966,21,31.86300087,-106.3649979
243204,10126,35AZ,3500,50,ASPH-DIRT,0,0,1,31.83860016,-110.9789963,19,31.84749985,-110.973999
242756,19802,KF17,5501,75,ASP,1,0,17,31.83909988,-94.15789795,35,31.82410049,-94.15499878
237258,3354,OJMS,9777,148,ASP,1,0,13,31.84210014,36.77190018,31,31.82439995,36.79579926
244365,19533,KCOM,4503,75,ASP,1,0,15,31.84679985,-99.40670013,33,31.83550072,-99.40059662
236965,4413,LLEK,7880,150,ASP,1,0,18,31.84690094,34.81850052,36,31.82519913,34.81729889
236963,4413,LLEK,7835,150,ASP,1,0,15R,31.84720039,34.8207016,33L,31.82830048,34.83309937
236964,4413,LLEK,7830,150,ASP,1,0,15L,31.84760094,34.82649994,33R,31.82869911,34.83890152
256712,32467,HLTQ,9895,150,ASP,0,0,2,31.84930038,23.89380074,20,31.87490082,23.90469933
244299,19082,K7T7,2800,45,GRE,0,0,6,31.85029984,-102.0770035,24,31.85250092,-102.0690002
241859,20866,KPRN,5500,80,ASP,1,0,14,31.85149956,-86.61650085,32,31.83989906,-86.60500336
256713,32467,HLTQ,9835,150,ASP,0,0,9,31.85460091,23.89039993,27,31.8553009,23.92210007
244015,9772,2TA6,4700,72,CONC-G,0,0,1,31.85639954,-96.19940186,19,31.8689003,-96.19550323
245484,21212,KTOI,5009,100,ASP,1,0,7,31.8586998,-86.02189636,25,31.86359978,-86.00679779
244300,19082,K7T7,5000,42,ASP,1,0,16,31.86499977,-102.0759964,34,31.85169983,-102.0719986
245485,21212,KTOI,5022,100,ASP,1,0,14,31.86520004,-86.01490021,32,31.85420036,-86.00509644
250532,25196,TX82,1972,150,TURF,0,0,15,31.86599922,-97.38269806,33,31.8614006,-97.37969971
241962,18433,K17M,3104,50,ASPH-E,1,0,18,31.86700058,-89.80059814,36,31.85849953,-89.80059814
246217,5217,OJJR,6447,148,ASP,1,0,12,31.87039948,35.20830154,30,31.8628006,35.22700119
256714,32467,HLTQ,9865,150,ASP,0,0,15,31.87360001,23.90360069,33,31.85040092,23.91990089
241509,20221,KJSO,5011,75,ASP,1,0,14,31.87459946,-95.22260284,32,31.86400032,-95.21219635
237200,5567,RJFM,8200,150,ASP,1,0,9,31.87619972,131.4349976,27,31.87809944,131.4620056
245668,23296,NM78,4800,30,ASPH,0,0,E,31.87779999,-107.6529999,W,31.87779999,-107.6380005
236732,26546,VIBR,3690,100,ASP,1,0,16,31.88139915,77.15219879,34,31.87199974,77.15650177
244889,18404,K11A,5010,80,ASPH-G,1,0,9,31.88409996,-85.49259949,27,31.88249969,-85.47720337
242807,20342,KLHW,5010,100,ASP,1,0,06L,31.88419914,-81.57119751,24R,31.89299965,-81.55870056
242806,20342,KLHW,2605,100,ASP,0,0,06R,31.88500023,-81.56770325,24L,31.88979912,-81.561203
244023,18929,K5T6,8500,100,ASP,1,0,10,31.88529968,-106.7180023,28,31.87660027,-106.6920013
245580,18877,K54F,4450,50,ASP,1,0,17,31.88809967,-100.5400009,35,31.87560081,-100.5400009
244512,19344,KAZE,4508,75,ASP,1,0,14,31.88949966,-82.65200043,32,31.87989998,-82.64279938
242808,20342,KLHW,2518,100,ASP,0,0,15R,31.88960075,-81.56069946,33L,31.88419914,-81.55560303
245648,20301,KL47,3010,75,ASP,0,0,3,31.89189911,-92.22039795,21,31.89900017,-92.2154007
236937,3279,LL59,7884,98,ASP,1,0,3,31.89189911,34.6875,21,31.91150093,34.69820023
242809,20342,KLHW,5000,150,ASP,1,0,15L,31.89439964,-81.56359863,33R,31.88380051,-81.55339813
236938,3279,LL59,2636,100,ASP,0,0,13,31.90029907,34.68719864,31,31.89590073,34.69390106
232807,2085,DAUU,9843,148,ASP,0,0,1,31.905701,5.40465,19,31.931801,5.4134
243859,24758,TA50,4000,50,ASPH,1,0,NE,31.90579987,-106.6460037,SW,31.91279984,-106.6360016
240426,7870,14AZ,4300,50,ASPH-TRTD,0,0,6,31.90640068,-111.1289978,24,31.9102993,-111.1159973
244010,20408,KM11,3000,75,ASP,1,0,17,31.90710068,-90.3687973,35,31.8987999,-90.36859894
240656,23308,NM90,5000,30,GRS,0,0,17,31.90990067,-109.0250015,35,31.89620018,-109.0250015
238189,5250,OPDI,5000,75,ASP,0,0,12,31.91270065,70.88960266,30,31.90609932,70.9036026
240904,20716,KODO,5703,75,ASP,1,0,2,31.91410065,-102.3929977,20,31.92770004,-102.3840027
236839,5206,OIYY,13446,148,ASP,1,0,13,31.91749954,54.26070023,31,31.89229965,54.29230118
240905,20716,KODO,3420,60,ASP,0,0,11,31.9211998,-102.3880005,29,31.91659927,-102.3779984
332437,332436,US-1144,2870,60,Dirt,0,0,17,31.9215889,-108.7806015,35,31.91369629,-108.780838
245774,20517,KMKN,4500,75,ASP,1,0,17,31.92420006,-98.60030365,35,31.9116993,-98.60030365
243195,19708,KE78,5830,60,ASP,0,0,4,31.92790031,-111.9020004,22,31.93779945,-111.887001
240906,20716,KODO,5003,75,ASP,1,0,16,31.9279995,-102.3909988,34,31.91469955,-102.387001
232808,2085,DAUU,10171,148,ASP,0,0,18,31.93009949,5.416460037,36,31.9022007,5.417059898
243109,3663,KMAF,4605,75,ASP,1,0,4,31.93169975,-102.2040024,22,31.93919945,-102.1920013
243380,23304,NM86,4685,50,ASP,1,0,6,31.93460083,-108.5439987,24,31.93889999,-108.5299988
243112,3663,KMAF,4247,100,ASP,1,0,16L,31.94650078,-102.1969986,34R,31.93460083,-102.1969986
241024,18576,K2E5,4685,55,ASPH-G,1,0,8,31.94750023,-105.1989975,26,31.9477005,-105.1839981
243110,3663,KMAF,8302,150,ASP,1,0,10,31.94759941,-102.2160034,28,31.93849945,-102.1920013
241694,19036,K77F,3204,40,ASP,1,0,17,31.95159912,-99.9858017,35,31.94280052,-99.98590088
237605,3105,GMFK,10499,148,ASP,1,0,13,31.95660019,-4.414929867,31,31.93989944,-4.386980057
243149,18304,K00M,3000,50,ASPH-F,1,0,16,31.95750046,-89.23690033,34,31.94989967,-89.2335968
239957,19777,KEUF,5000,100,ASP,1,0,18,31.95820045,-85.12840271,36,31.94449997,-85.12940216
243111,3663,KMAF,9501,150,ASP,1,0,16R,31.95940018,-102.2060013,34L,31.9333992,-102.2030029
242657,18389,K0R5,3002,100,ASPH-F,1,0,9,31.96360016,-92.6651001,27,31.96369934,-92.65540314
237255,5213,OJAM,10745,148,ASP,1,0,6,31.96629906,35.97600174,24,31.97909927,36.00719833
244427,19023,K71A,4462,80,ASP,0,0,9,31.96689987,-87.59030151,27,31.96689987,-87.57579803
239649,18965,K67A,3593,78,ASP,1,0,15,31.97640038,-86.59490204,33,31.96780014,-86.5891037
245429,24785,TA78,3500,60,ASP,1,0,17,31.97710037,-98.06240082,35,31.96759987,-98.06040192
237473,4590,HL64,3280,100,ASP,0,0,15,31.97960091,20.02440071,33,31.97170067,20.02939987
243776,18944,K61A,4303,80,ASP,1,0,18,31.98570061,-87.33920288,36,31.97380066,-87.33899689
242717,19505,KCKF,5006,100,ASP,0,0,5,31.98600006,-83.7806015,23,31.99489975,-83.76830292
242718,19505,KCKF,5001,150,ASP,1,0,10,31.98810005,-83.78130341,28,31.98629951,-83.76540375
313027,311028,ORNI,9842,148,ASP,1,0,10,31.99312592,44.38896179,28,31.98656654,44.41964722
242719,19505,KCKF,5040,150,ASP,0,1,14,31.99399948,-83.77799988,32,31.98419952,-83.76650238
244985,25142,TX25,5000,60,ASP,1,0,17,31.99609947,-95.95249939,35,31.98279953,-95.9496994
236953,4411,LLBG,9094,197,ASP,1,0,3,31.99621582,34.8860817,21,32.01812363,34.90022659
254650,7511,0R7,5000,75,ASPH-G,1,0,17,31.99720001,-93.30789948,35,31.98340034,-93.30789948
240316,19712,KE95,4000,75,ASP,1,0,10,32.00170135,-110.3639984,28,31.99769974,-110.3509979
244163,20295,KL33,3500,75,ASP,1,0,16,32.00220108,-91.24720001,34,31.99279976,-91.24720001
236852,5134,OIAI,4656,98,ASP,0,0,12,32.00600052,49.26589966,30,31.99909973,49.27859879
236853,5134,OIAI,5907,98,ASP,0,0,14,32.0080986,49.26200104,32,31.99620056,49.27489853
239932,3910,KSVN,11375,200,ASP,1,0,10,32.01060104,-81.16429901,28,32.00939941,-81.12770081
237463,4585,HL59,11838,148,CON,1,0,15,32.01259995,21.18219948,33,31.9843998,21.20129967
236954,4411,LLBG,13327,148,ASP,1,0,8,32.01300049,34.86040115,26,32.01890182,34.89860153
236955,4411,LLBG,10209,148,ASP,1,0,12,32.01470184,34.86579895,30,31.99990082,34.89419937
245320,9891,2XS3,4250,75,ASPH-P,0,0,16,32.02249908,-95.70279694,34,32.01139832,-95.69809723
242814,19553,KCRS,3200,75,GRS,0,0,2,32.02489853,-96.40650177,20,32.03310013,-96.40260315
240523,24907,TE99,3300,35,ASP,0,0,14,32.02519989,-97.25679779,32,32.01779938,-97.2507019
237250,3353,OJ38,4146,80,ASP,0,0,10,32.02679825,36.13830185,28,32.02370071,36.15119934
242815,19553,KCRS,4999,75,ASP,1,0,14,32.03310013,-96.40270233,32,32.02190018,-96.3934021
242374,20486,KMDD,5022,75,ASP,1,0,7,32.03730011,-102.1090012,25,32.04090118,-102.0930023
242375,20486,KMDD,3977,75,ASP,1,0,16,32.03850174,-102.1029968,34,32.02799988,-102.098999
238225,5246,OPBG,8970,90,ASP,0,0,7,32.05189896,72.93479919,25,32.06029892,72.96199799
244912,20969,KRVJ,3802,75,ASP,1,0,11,32.06060028,-82.1576004,29,32.05739975,-82.14589691
238226,5246,OPBG,5020,150,CON,0,1,16,32.0632019,72.94599915,34,32.04999924,72.95079803
242255,18685,K3F3,5070,150,ASP,0,1,4,32.06579971,-93.77059937,22,32.07559967,-93.7589035
241584,25147,TX31,5200,100,ASP,1,0,2,32.06689835,-101.5670013,20,32.08060074,-101.560997
243140,13826,74TE,4191,50,ASPH,0,0,18,32.06710052,-97.79470062,36,32.05569839,-97.79470062
238206,5470,OP1Y,9000,75,ASP,0,0,5,32.06990051,73.77899933,23,32.08580017,73.80130005
244617,19186,K9F0,3200,60,ASP,1,0,15,32.07249832,-98.3266983,33,32.06389999,-98.32360077
242256,18685,K3F3,4500,100,ASP,1,0,18,32.07960129,-93.76480103,36,32.06729889,-93.76629639
237175,5568,RJFN,8860,150,CON,1,0,10,32.0862999,131.4380035,28,32.08129883,131.4660034
243763,20178,KINJ,4000,60,ASP,1,0,16,32.08879852,-97.09889984,34,32.07820129,-97.09549713
245385,18541,K23M,3200,60,ASPH-G,1,0,16,32.08909988,-88.74069977,34,32.0807991,-88.73719788
241603,20556,KMQW,4030,75,ASP,1,0,3,32.09069824,-82.88249969,21,32.10089874,-82.87750244
240087,26314,XS91,3200,40,ASPH-TURF,0,0,17,32.09090042,-95.59989929,35,32.08209991,-95.59880066
246741,14038,7A9,3255,230,TURF-G,1,0,18,32.0931015,-84.37239838,36,32.08420181,-84.37259674
245803,19229,KACJ,6021,100,ASP,1,0,5,32.10440063,-84.19550323,23,32.11589813,-84.18160248
353102,353101,TT66,2750,25,CON,0,0,2,32.10480118,-96.81060028,20,32.11149979,-96.80639648
236952,4426,LLSD,5712,98,ASP,1,0,3,32.10770035,34.77799988,21,32.1216011,34.78649902
237485,3223,HLLB,11731,148,ASP,1,0,15R,32.11019897,20.25869942,33L,32.08209991,20.27739906
237486,3223,HLLB,11732,148,ASP,1,0,15L,32.11159897,20.2614994,33R,32.08349991,20.28019905
245804,19229,KACJ,3787,75,ASP,0,0,9,32.11190033,-84.19550323,27,32.11180115,-84.18319702
250942,3864,KSAV,7002,150,CONC-G,0,0,1,32.11660004,-81.19999695,19,32.13579941,-81.20010376
242912,3932,KTUS,7000,150,ASP,1,0,3,32.11719894,-110.9589996,21,32.13079834,-110.9430008
245821,19836,KF86,3500,75,ASP,1,0,1,32.11780167,-92.0535965,19,32.12720108,-92.05169678
239863,18337,K09A,4080,80,ASPH-F,1,0,11,32.12170029,-88.13339996,29,32.1169014,-88.12149811
242913,3932,KTUS,8408,75,ASP,1,0,11R,32.12210083,-110.9499969,29L,32.10580063,-110.9300003
242914,3932,KTUS,10996,150,ASP,1,0,11L,32.12340164,-110.947998,29R,32.10200119,-110.9229965
242895,19692,KE26,4704,60,ASP,1,0,1,32.12720108,-103.1569977,19,32.13949966,-103.1520004
250943,3864,KSAV,9351,150,CONC-G,0,0,10,32.12879944,-81.21880341,28,32.12850189,-81.18859863
242896,19692,KE26,2604,50,ASP,0,0,9,32.13190079,-103.1589966,27,32.13059998,-103.151001
245629,20979,KRYN,5500,75,ASP,1,0,06R,32.14009857,-111.1790009,24L,32.14519882,-111.163002
245630,20979,KRYN,4900,75,ASP,0,0,06L,32.14120102,-111.1819992,24R,32.14580154,-111.1679993
244910,19800,KRFI,3002,75,ASP,0,0,12,32.14339828,-94.85549927,30,32.13850021,-94.84770203
245631,20979,KRYN,4000,75,ASP,0,0,15,32.145401,-111.1800003,33,32.13460159,-111.1780014
244911,19800,KRFI,4004,75,ASP,1,0,16,32.14770126,-94.85289764,34,32.13690186,-94.85070038
239861,19839,KF89,3000,75,ASP,1,0,18,32.15829849,-91.69999695,36,32.15029907,-91.69999695
245757,19817,KF44,3988,60,ASP,1,0,17,32.16930008,-95.82839966,35,32.15840149,-95.82830048
240144,8078,17XS,6295,80,ASPH-G,1,0,1,32.16960144,-98.43859863,19,32.18590164,-98.4315033
237256,5215,OJHF,9802,140,ASP,1,0,13,32.16960144,37.13740158,31,32.15190125,37.16139984
241847,18327,K07A,3660,80,ASPH-G,1,0,14,32.16999817,-85.81369781,32,32.16239929,-85.80590057
236820,26557,VIGG,4620,98,ASP,0,0,15,32.17050171,76.25939941,33,32.15980148,76.26740265
245243,18954,K63F,4240,60,ASP,1,0,16,32.17919922,-101.8239975,34,32.16799927,-101.8209991
242000,3492,KDMA,13643,200,PEM,1,0,12,32.18030167,-110.8980026,30,32.15259933,-110.8679962
271020,29947,LLHZ,2963,59,Asphalt,0,0,11,32.18148422,34.83071518,29,32.17930984,34.83804321
240781,18813,K4F2,4000,75,ASP,1,0,17,32.18159866,-94.29910278,35,32.17060089,-94.29859924
241744,21317,KVDI,6003,100,CON,1,0,6,32.18759918,-82.37930298,24,32.19520187,-82.36199951
240951,19575,KCWV,5002,75,ASP,1,0,9,32.19490051,-81.87760162,27,32.19520187,-81.8615036
241745,21317,KVDI,5000,150,CON,0,0,13,32.19889832,-82.37779999,31,32.18980026,-82.36579895
351616,351615,US-6364,3508,23,ASP,0,0,18,32.20526886,-97.84170532,36,32.19569016,-97.84299469
243653,19400,KBPG,4601,75,ASP,1,0,6,32.20610046,-101.5289993,24,32.21110153,-101.5149994
242179,19838,KF88,3203,75,ASP,1,0,17,32.20640182,-92.73300171,35,32.19760132,-92.73290253
241032,19791,KEZM,6506,100,ASP,1,0,2,32.20780182,-83.13150024,20,32.22499847,-83.12590027
239967,21051,KSEP,2502,50,ASP,0,1,3,32.21279907,-98.18309784,21,32.2181015,-98.1780014
241037,16197,AL05,5000,75,ASPH-G,1,0,4,32.21500015,-85.47329712,22,32.2256012,-85.46279907
244149,14427,7TX5,4055,30,ASPH,0,0,6,32.21569824,-102.1640015,24,32.21989822,-102.1520004
346589,346587,US-4849,2400,55,Dirt,0,0,8,32.21642303,-107.5034027,26,32.21642303,-107.4956436
241288,20105,KHXD,4300,100,ASP,1,0,3,32.21910095,-80.70050049,21,32.22969818,-80.69439697
239968,21051,KSEP,4200,75,ASP,1,0,14,32.22029877,-98.18119812,32,32.21039963,-98.17420197
236695,26571,VIPK,8970,150,ASP,1,0,1,32.2215004,75.63230133,19,32.24580002,75.63690186
244150,14427,7TX5,6080,50,ASPH,0,0,17,32.22259903,-102.1600037,35,32.20589828,-102.1589966
243654,19400,KBPG,8802,100,PEM,1,0,17,32.22679901,-101.5210037,35,32.20259857,-101.5220032
240251,21327,KVKS,5000,100,ASP,1,0,1,32.2322998,-90.9292984,19,32.24599838,-90.92710114
238232,5478,OP27,2322,85,GRE,0,1,15,32.23329926,74.12390137,33,32.22779846,74.12770081
238231,5478,OP27,6256,148,ASP,0,0,5,32.23350143,74.12319946,23,32.24449921,74.13870239
244958,20802,KP33,6095,75,ASP,1,0,3,32.23949814,-109.9020004,21,32.25130081,-109.8880005
244959,20802,KP33,6100,150,ASP,0,1,14,32.25109863,-109.8990021,32,32.2358017,-109.8909988
240464,3493,KDMN,5675,60,ASP,1,0,4,32.25659943,-107.7310028,22,32.2663002,-107.7170029
240465,3493,KDMN,6627,75,ASP,1,0,8,32.26300049,-107.7279968,26,32.26309967,-107.7070007
242133,19020,K70A,3390,80,ASP,1,0,18,32.27140045,-87.7181015,36,32.2621994,-87.7181015
352442,352441,TT12,1967,75,Turf,0,0,15,32.27479935,-97.69499969,33,32.27009964,-97.69180298
245626,18869,K51A,3000,60,ASP,1,0,10,32.28419876,-83.44329834,28,32.28279877,-83.43370056
241366,3653,KLRU,7499,100,ASP,1,1,4,32.2845993,-106.9319992,22,32.29650116,-106.9120026
241367,3653,KLRU,6069,100,ASP,1,0,8,32.28499985,-106.9319992,26,32.28499985,-106.913002
244378,19098,K82A,3200,75,ASP,0,0,14,32.28549957,-84.50720215,32,32.27930069,-84.49990082
245345,3681,KMGM,4010,150,ASP,1,0,3,32.29499817,-86.39409637,21,32.30419922,-86.38710022
239214,2135,DTTD,7812,148,ASP,0,0,2,32.2961998,10.37720013,20,32.31600189,10.38700008
241368,3653,KLRU,7499,100,ASP,1,0,12,32.29919815,-106.9300003,30,32.2845993,-106.913002
245346,3681,KMGM,9010,150,ASP,1,0,10,32.30239868,-86.41000366,28,32.29980087,-86.3809967
238211,5284,OPWN,2993,100,ASP,0,0,9,32.30479813,69.56559753,27,32.30450058,69.57530212
245173,20412,KM16,3992,75,ASP,1,0,12,32.3064003,-90.41390228,30,32.3003006,-90.40309906
245817,18876,K53A,4220,75,ASP,1,0,18,32.30780029,-84.00740051,36,32.2961998,-84.00749969
236840,5158,OIFS,10819,148,ASP,0,0,14,32.30920029,50.83209991,32,32.28440094,50.85129929
316594,316592,LLTN,2224,32,ASPHALT,0,0,11,32.30939865,34.97529984,29,32.30749893,34.98199844
245761,20419,KM23,3000,75,ASP,1,0,13,32.31470108,-89.13950348,31,32.30920029,-89.13220215
242208,3619,KJAN,8500,150,ASP,1,0,16R,32.31579971,-90.08439636,34L,32.2942009,-90.07409668
243690,3674,KMEI,10003,150,ASP,1,0,1,32.31769943,-88.75640106,19,32.34479904,-88.75119781
242356,3461,KCNM,7854,150,ASP,1,0,3,32.3227005,-104.2740021,21,32.33810043,-104.2570038
245230,19685,KE11,2939,75,ASP,1,0,2,32.32740021,-102.5309982,20,32.33470154,-102.5270004
242209,3619,KJAN,8500,150,ASP,1,0,16L,32.32820129,-90.07769775,34R,32.30649948,-90.06739807
239732,12798,60TA,3800,40,ASPH-CONC,0,0,16,32.33010101,-96.94960022,34,32.32020187,-96.94539642
245368,20375,KLSB,3213,50,GRE,0,0,1,32.3307991,-108.6930008,19,32.33909988,-108.6900024
245231,19685,KE11,3048,75,ASP,0,0,11,32.33100128,-102.5309982,29,32.32649994,-102.5220032
243691,3674,KMEI,4599,150,ASP,1,0,4,32.33100128,-88.75289917,22,32.34009933,-88.74250031
240577,19815,KF41,3999,50,ASP,1,0,15,32.3348999,-96.66600037,33,32.32450104,-96.66179657
241122,20058,KHKS,4822,150,CON,1,0,11,32.33549881,-90.22769928,29,32.33000183,-90.21350098
245369,20375,KLSB,5011,75,ASP,1,0,12,32.33720016,-108.6969986,30,32.32830048,-108.6849976
349896,31944,LY-MRA,11155,148,ASPHALT,0,0,15,32.33800125,15.05083275,33,32.31266785,15.07116699
245232,19685,KE11,5816,75,ASP,1,0,16,32.34009933,-102.5339966,34,32.3246994,-102.5289993
242357,3461,KCNM,5333,75,ASP,1,0,8,32.34230042,-104.2710037,26,32.34230042,-104.2529984
242358,3461,KCNM,5839,100,ASP,1,0,14R,32.34289932,-104.2710037,32L,32.32849884,-104.2630005
241123,20058,KHKS,5387,150,ASP,1,0,16,32.34289932,-90.22669983,34,32.32910156,-90.22039795
